x,y,z,ley,antes_max,Period,valor,valor_acum
24255,24645,3175,0.54,0,3.0,-3210.747700976715,-108763.2447133321
24255,24645,3185,0.53,0,3.0,-4541.221791885803,-113304.4665052179
24255,24645,3195,0.59,0,3.0,3441.6227535687412,-109862.84375164917
24255,24645,3205,0.63,0,3.0,8763.519117205095,-101099.32463444407
24255,24645,3215,0.61,0,3.0,6102.570935386903,-94996.75369905717
24255,24645,3225,0.52,0,3.0,-5871.695882794891,-100868.44958185207
24255,24645,3235,0.52,0,3.0,-5871.695882794891,-106740.14546464695
24255,24645,3245,0.52,0,4.0,-5337.905347995355,-112078.05081264231
24255,24645,3255,0.5,0,4.0,-7756.949149648243,-119834.99996229055
24255,24645,3265,0.52,0,4.0,-5337.905347995355,-125172.9053102859
24255,24645,3275,0.47,0,4.0,-11385.514852127595,-136558.4201624135
24255,24645,3285,0.45,0,4.0,-13804.558653780477,-150362.978816194
24255,24645,3295,0.44,0,4.0,-15014.080554606919,-165377.0593708009
24255,24645,3305,0.44,0,4.0,-15014.080554606919,-180391.13992540783
24255,24645,3315,0.44,0,5.0,-13649.164140551744,-194040.3040659596
24255,24645,3325,0.41,0,5.0,-16947.86023371479,-210988.1642996744
24255,24645,3335,0.43,0,5.0,-14748.729504939427,-225736.89380461382
24255,24645,3345,0.44,0,5.0,-13649.164140551744,-239386.05794516555
24255,24645,3355,0.43,0,5.0,-14748.729504939427,-254134.78745010498
24255,24645,3365,0.45,0,5.0,-12549.598776164068,-266684.38622626907
24255,24645,3375,0.49,0,5.0,-8151.337318613364,-274835.72354488244
24255,24645,3385,0.47,0,5.0,-10350.468047388722,-285186.19159227115
24255,24645,3395,0.48,0,5.0,-9250.902683001039,-294437.09427527216
24255,24645,3405,0.49,0,5.0,-8151.337318613364,-302588.4315938855
24255,24645,3415,0.46,0,5.0,-11450.033411776392,-314038.46500566194
24255,24655,3025,0.47,0,0.0,-16669.532295000015,-16669.532295000015
24255,24655,3035,0.48,0,0.0,-14898.67128000001,-31568.203575000025
24255,24655,3045,0.49,0,0.0,-13127.810265000013,-44696.013840000036
24255,24655,3055,0.5,0,0.0,-11356.949249999996,-56052.963090000034
24255,24655,3065,0.5,0,1.0,-10324.499318181814,-66377.46240818185
24255,24655,3075,0.47,0,1.0,-15154.12026818183,-81531.58267636367
24255,24655,3085,0.48,0,1.0,-13544.246618181825,-95075.8292945455
24255,24655,3095,0.5,0,1.0,-10324.499318181814,-105400.32861272732
24255,24655,3105,0.51,0,1.0,-8714.625668181818,-114114.95428090914
24255,24655,3115,0.51,0,2.0,-7922.386971074378,-122037.34125198351
24255,24655,3125,0.51,0,2.0,-7922.386971074378,-129959.72822305789
24255,24655,3135,0.48,0,2.0,-12312.951471074386,-142272.67969413227
24255,24655,3145,0.47,0,2.0,-13776.47297107439,-156049.15266520667
24255,24655,3155,0.5,0,2.0,-9385.908471074375,-165435.06113628103
24255,24655,3165,0.51,0,2.0,-7922.386971074378,-173357.44810735542
24255,24655,3175,0.51,0,3.0,-7202.169973703979,-180559.6180810594
24255,24655,3185,0.52,0,3.0,-5871.695882794891,-186431.31396385428
24255,24655,3195,0.58,0,3.0,2111.1486626596525,-184320.16530119462
24255,24655,3205,0.62,0,3.0,7433.045026296006,-176887.12027489863
24255,24655,3215,0.59,0,3.0,3441.6227535687412,-173445.49752132987
24255,24655,3225,0.51,0,3.0,-7202.169973703979,-180647.66749503385
24255,24655,3235,0.51,0,3.0,-7202.169973703979,-187849.83746873782
24255,24655,3245,0.49,0,4.0,-8966.4710504747,-196816.30851921253
24255,24655,3255,0.5,0,4.0,-7756.949149648243,-204573.25766886078
24255,24655,3265,0.51,0,4.0,-6547.427248821799,-211120.68491768258
24255,24655,3275,0.46,0,4.0,-12595.036752954033,-223715.72167063662
24255,24655,3285,0.46,0,4.0,-12595.036752954033,-236310.75842359065
24255,24655,3295,0.44,0,4.0,-15014.080554606919,-251324.83897819757
24255,24655,3305,0.44,0,4.0,-15014.080554606919,-266338.9195328045
24255,24655,3315,0.44,0,5.0,-13649.164140551744,-279988.0836733563
24255,24655,3325,0.44,0,5.0,-13649.164140551744,-293637.24781390803
24255,24655,3335,0.44,0,5.0,-13649.164140551744,-307286.4119544598
24255,24655,3345,0.44,0,5.0,-13649.164140551744,-320935.57609501155
24255,24655,3355,0.44,0,5.0,-13649.164140551744,-334584.7402355633
24255,24655,3365,0.45,0,5.0,-12549.598776164068,-347134.33901172737
24255,24655,3375,0.5,0,5.0,-7051.7719542256755,-354186.11096595303
24255,24655,3385,0.47,0,5.0,-10350.468047388722,-364536.57901334175
24255,24655,3395,0.48,0,5.0,-9250.902683001039,-373787.48169634276
24255,24655,3405,0.5,0,5.0,-7051.7719542256755,-380839.2536505684
24255,24655,3415,0.46,0,5.0,-11450.033411776392,-392289.28706234484
24255,24665,3025,0.49,0,0.0,-13127.810265000013,-13127.810265000013
24255,24665,3035,0.49,0,0.0,-13127.810265000013,-26255.620530000026
24255,24665,3045,0.5,0,0.0,-11356.949249999996,-37612.56978000002
24255,24665,3055,0.5,0,0.0,-11356.949249999996,-48969.51903000002
24255,24665,3065,0.51,0,1.0,-8714.625668181818,-57684.14469818184
24255,24665,3075,0.51,0,1.0,-8714.625668181818,-66398.77036636365
24255,24665,3085,0.53,0,1.0,-5494.878368181823,-71893.64873454547
24255,24665,3095,0.54,0,1.0,-3885.004718181826,-75778.65345272729
24255,24665,3105,0.54,0,1.0,-3885.004718181826,-79663.65817090911
24255,24665,3115,0.53,0,2.0,-4995.343971074384,-84659.0021419835
24255,24665,3125,0.52,0,2.0,-6458.865471074381,-91117.86761305788
24255,24665,3135,0.51,0,2.0,-7922.386971074378,-99040.25458413226
24255,24665,3145,0.5,0,2.0,-9385.908471074375,-108426.16305520663
24255,24665,3155,0.54,0,2.0,-3531.822471074387,-111957.98552628102
24255,24665,3165,0.55,0,2.0,-2068.3009710743736,-114026.2864973554
24255,24665,3175,0.55,0,3.0,-1880.2736100676123,-115906.560107423
24255,24665,3185,0.6,0,3.0,4772.096844477844,-111134.46326294517
24255,24665,3195,0.64,0,3.0,10093.993208114181,-101040.47005483098
24255,24665,3205,0.63,0,3.0,8763.519117205095,-92276.95093762588
24255,24665,3215,0.6,0,3.0,4772.096844477844,-87504.85409314804
24255,24665,3225,0.54,0,3.0,-3210.747700976715,-90715.60179412476
24255,24665,3235,0.54,0,3.0,-3210.747700976715,-93926.34949510147
24255,24665,3245,0.52,0,4.0,-5337.905347995355,-99264.25484309683
24255,24665,3255,0.53,0,4.0,-4128.383447168912,-103392.63829026575
24255,24665,3265,0.5,0,4.0,-7756.949149648243,-111149.58743991399
24255,24665,3275,0.48,0,4.0,-10175.992951301145,-121325.58039121513
24255,24665,3285,0.43,0,4.0,-16223.602455433373,-137549.1828466485
24255,24665,3295,0.43,0,4.0,-16223.602455433373,-153772.78530208187
24255,24665,3305,0.43,0,4.0,-16223.602455433373,-169996.38775751524
24255,24665,3315,0.41,0,5.0,-16947.86023371479,-186944.24799123005
24255,24665,3325,0.43,0,5.0,-14748.729504939427,-201692.97749616948
24255,24665,3335,0.42,0,5.0,-15848.29486932711,-217541.27236549658
24255,24665,3345,0.42,0,5.0,-15848.29486932711,-233389.56723482368
24255,24665,3355,0.44,0,5.0,-13649.164140551744,-247038.7313753754
24255,24665,3365,0.48,0,5.0,-9250.902683001039,-256289.63405837645
24255,24665,3375,0.48,0,5.0,-9250.902683001039,-265540.5367413775
24255,24665,3385,0.48,0,5.0,-9250.902683001039,-274791.4394243785
24255,24665,3395,0.48,0,5.0,-9250.902683001039,-284042.3421073795
24255,24665,3405,0.44,0,5.0,-13649.164140551744,-297691.5062479313
24255,24665,3415,0.41,0,5.0,-16947.86023371479,-314639.3664816461
24255,24675,3025,0.51,0,0.0,-9586.088235,-9586.088235
24255,24675,3035,0.52,0,0.0,-7815.2272200000025,-17401.315455000004
24255,24675,3045,0.51,0,0.0,-9586.088235,-26987.403690000003
24255,24675,3055,0.51,0,0.0,-9586.088235,-36573.491925
24255,24675,3065,0.5,0,1.0,-10324.499318181814,-46897.991243181816
24255,24675,3075,0.51,0,1.0,-8714.625668181818,-55612.616911363635
24255,24675,3085,0.52,0,1.0,-7104.75201818182,-62717.36892954545
24255,24675,3095,0.52,0,1.0,-7104.75201818182,-69822.12094772728
24255,24675,3105,0.52,0,1.0,-7104.75201818182,-76926.8729659091
24255,24675,3115,0.51,0,2.0,-7922.386971074378,-84849.25993698348
24255,24675,3125,0.5,0,2.0,-9385.908471074375,-94235.16840805786
24255,24675,3135,0.5,0,2.0,-9385.908471074375,-103621.07687913223
24255,24675,3145,0.51,0,2.0,-7922.386971074378,-111543.46385020661
24255,24675,3155,0.51,0,2.0,-7922.386971074378,-119465.85082128098
24255,24675,3165,0.52,0,2.0,-6458.865471074381,-125924.71629235537
24255,24675,3175,0.54,0,3.0,-3210.747700976715,-129135.46399333209
24255,24675,3185,0.56,0,3.0,-549.7995191585239,-129685.26351249061
24255,24675,3195,0.58,0,3.0,2111.1486626596525,-127574.11484983095
24255,24675,3205,0.56,0,3.0,-549.7995191585239,-128123.91436898947
24255,24675,3215,0.51,0,3.0,-7202.169973703979,-135326.08434269344
24255,24675,3225,0.5,0,3.0,-8532.644064613067,-143858.7284073065
24255,24675,3235,0.5,0,3.0,-8532.644064613067,-152391.37247191957
24255,24675,3245,0.5,0,4.0,-7756.949149648243,-160148.32162156783
24255,24675,3255,0.5,0,4.0,-7756.949149648243,-167905.27077121608
24255,24675,3265,0.46,0,4.0,-12595.036752954033,-180500.30752417012
24255,24675,3275,0.46,0,4.0,-12595.036752954033,-193095.34427712415
24255,24675,3285,0.45,0,4.0,-13804.558653780477,-206899.90293090465
24255,24675,3295,0.43,0,4.0,-16223.602455433373,-223123.50538633802
24255,24675,3305,0.43,0,4.0,-16223.602455433373,-239347.1078417714
24255,24675,3315,0.41,0,5.0,-16947.86023371479,-256294.9680754862
24255,24675,3325,0.42,0,5.0,-15848.29486932711,-272143.2629448133
24255,24675,3335,0.42,0,5.0,-15848.29486932711,-287991.5578141404
24255,24675,3345,0.42,0,5.0,-15848.29486932711,-303839.8526834675
24255,24675,3355,0.44,0,5.0,-13649.164140551744,-317489.01682401926
24255,24675,3365,0.47,0,5.0,-10350.468047388722,-327839.48487140797
24255,24675,3375,0.46,0,5.0,-11450.033411776392,-339289.5182831844
24255,24675,3385,0.48,0,5.0,-9250.902683001039,-348540.4209661854
24255,24675,3395,0.44,0,5.0,-13649.164140551744,-362189.58510673716
24255,24675,3405,0.41,0,5.0,-16947.86023371479,-379137.44534045196
24255,24675,3415,0.41,0,5.0,-16947.86023371479,-396085.30557416676
24255,24685,3025,0.53,0,0.0,-6044.366205000006,-6044.366205000006
24255,24685,3035,0.54,0,0.0,-4273.505190000009,-10317.871395000015
24255,24685,3045,0.53,0,0.0,-6044.366205000006,-16362.23760000002
24255,24685,3055,0.53,0,0.0,-6044.366205000006,-22406.603805000028
24255,24685,3065,0.51,0,1.0,-8714.625668181818,-31121.229473181847
24255,24685,3075,0.51,0,1.0,-8714.625668181818,-39835.85514136367
24255,24685,3085,0.5,0,1.0,-10324.499318181814,-50160.35445954548
24255,24685,3095,0.5,0,1.0,-10324.499318181814,-60484.853777727294
24255,24685,3105,0.49,0,1.0,-11934.37296818183,-72419.22674590912
24255,24685,3115,0.48,0,2.0,-12312.951471074386,-84732.1782169835
24255,24685,3125,0.48,0,2.0,-12312.951471074386,-97045.12968805789
24255,24685,3135,0.49,0,2.0,-10849.429971074389,-107894.55965913228
24255,24685,3145,0.53,0,2.0,-4995.343971074384,-112889.90363020667
24255,24685,3155,0.56,0,2.0,-604.7794710743764,-113494.68310128104
24255,24685,3165,0.57,0,2.0,858.7420289256208,-112635.94107235542
24255,24685,3175,0.59,0,3.0,3441.6227535687412,-109194.31831878668
24255,24685,3185,0.6,0,3.0,4772.096844477844,-104422.22147430884
24255,24685,3195,0.61,0,3.0,6102.570935386903,-98319.65053892194
24255,24685,3205,0.6,0,3.0,4772.096844477844,-93547.5536944441
24255,24685,3215,0.56,0,3.0,-549.7995191585239,-94097.35321360262
24255,24685,3225,0.56,0,3.0,-549.7995191585239,-94647.15273276114
24255,24685,3235,0.54,0,3.0,-3210.747700976715,-97857.90043373786
24255,24685,3245,0.55,0,4.0,-1709.3396455160112,-99567.24007925387
24255,24685,3255,0.54,0,4.0,-2918.861546342468,-102486.10162559633
24255,24685,3265,0.53,0,4.0,-4128.383447168912,-106614.48507276525
24255,24685,3275,0.54,0,4.0,-2918.861546342468,-109533.34661910772
24255,24685,3285,0.55,0,4.0,-1709.3396455160112,-111242.68626462373
24255,24685,3295,0.55,0,4.0,-1709.3396455160112,-112952.02591013974
24255,24685,3305,0.52,0,4.0,-5337.905347995355,-118289.9312581351
24255,24685,3315,0.53,0,5.0,-3753.075861062647,-122043.00711919775
24255,24685,3325,0.43,0,5.0,-14748.729504939427,-136791.73662413718
24255,24685,3335,0.41,0,5.0,-16947.86023371479,-153739.59685785195
24255,24685,3345,0.42,0,5.0,-15848.29486932711,-169587.89172717906
24255,24685,3355,0.43,0,5.0,-14748.729504939427,-184336.6212321185
24255,24685,3365,0.42,0,5.0,-15848.29486932711,-200184.9161014456
24255,24685,3375,0.46,0,5.0,-11450.033411776392,-211634.94951322197
24255,24685,3385,0.48,0,5.0,-9250.902683001039,-220885.85219622302
24255,24685,3395,0.41,0,5.0,-16947.86023371479,-237833.7124299378
24255,24685,3405,0.4,0,5.0,-18047.42559810246,-255881.13802804024
24255,24685,3415,0.41,0,5.0,-16947.86023371479,-272828.99826175504
24255,24695,3025,0.55,0,0.0,-2502.6441749999926,-2502.6441749999926
24255,24695,3035,0.54,0,0.0,-4273.505190000009,-6776.149365000001
24255,24695,3045,0.52,0,0.0,-7815.2272200000025,-14591.376585000004
24255,24695,3055,0.5,0,0.0,-11356.949249999996,-25948.325835
24255,24695,3065,0.52,0,1.0,-7104.75201818182,-33053.07785318182
24255,24695,3075,0.51,0,1.0,-8714.625668181818,-41767.70352136364
24255,24695,3085,0.51,0,1.0,-8714.625668181818,-50482.32918954546
24255,24695,3095,0.49,0,1.0,-11934.37296818183,-62416.70215772729
24255,24695,3105,0.49,0,1.0,-11934.37296818183,-74351.07512590912
24255,24695,3115,0.5,0,2.0,-9385.908471074375,-83736.9835969835
24255,24695,3125,0.52,0,2.0,-6458.865471074381,-90195.84906805788
24255,24695,3135,0.53,0,2.0,-4995.343971074384,-95191.19303913227
24255,24695,3145,0.58,0,2.0,2322.263528925618,-92868.92951020665
24255,24695,3155,0.62,0,2.0,8176.349528925608,-84692.57998128104
24255,24695,3165,0.64,0,2.0,11103.392528925602,-73589.18745235544
24255,24695,3175,0.65,0,3.0,11424.467299023285,-62164.72015333216
24255,24695,3185,0.65,0,3.0,11424.467299023285,-50740.25285430887
24255,24695,3195,0.61,0,3.0,6102.570935386903,-44637.68191892197
24255,24695,3205,0.6,0,3.0,4772.096844477844,-39865.58507444413
24255,24695,3215,0.58,0,3.0,2111.1486626596525,-37754.436411784474
24255,24695,3225,0.58,0,3.0,2111.1486626596525,-35643.28774912482
24255,24695,3235,0.56,0,3.0,-549.7995191585239,-36193.08726828334
24255,24695,3245,0.55,0,4.0,-1709.3396455160112,-37902.426913799354
24255,24695,3255,0.53,0,4.0,-4128.383447168912,-42030.810360968266
24255,24695,3265,0.53,0,4.0,-4128.383447168912,-46159.19380813718
24255,24695,3275,0.52,0,4.0,-5337.905347995355,-51497.099156132535
24255,24695,3285,0.54,0,4.0,-2918.861546342468,-54415.960702475
24255,24695,3295,0.55,0,4.0,-1709.3396455160112,-56125.30034799101
24255,24695,3305,0.55,0,4.0,-1709.3396455160112,-57834.63999350702
24255,24695,3315,0.57,0,5.0,645.1855964880697,-57189.454397018955
24255,24695,3325,0.59,0,5.0,2844.316325263422,-54345.13807175553
24255,24695,3335,0.49,0,5.0,-8151.337318613364,-62496.47539036889
24255,24695,3345,0.47,0,5.0,-10350.468047388722,-72846.94343775761
24255,24695,3355,0.49,0,5.0,-8151.337318613364,-80998.28075637098
24255,24695,3365,0.48,0,5.0,-9250.902683001039,-90249.18343937202
24255,24695,3375,0.48,0,5.0,-9250.902683001039,-99500.08612237306
24255,24695,3385,0.48,0,5.0,-9250.902683001039,-108750.9888053741
24255,24695,3395,0.48,0,5.0,-9250.902683001039,-118001.89148837514
24255,24695,3405,0.47,0,5.0,-10350.468047388722,-128352.35953576387
24255,24695,3415,0.47,0,5.0,-10350.468047388722,-138702.8275831526
24255,24705,3025,0.53,1,0.0,-6044.366205000006,-6044.366205000006
24255,24705,3035,0.51,1,0.0,-9586.088235,-15630.454440000005
24255,24705,3045,0.51,1,0.0,-9586.088235,-25216.542675000004
24255,24705,3055,0.5,1,0.0,-11356.949249999996,-36573.491925
24255,24705,3065,0.52,1,1.0,-7104.75201818182,-43678.24394318182
24255,24705,3075,0.51,1,1.0,-8714.625668181818,-52392.86961136364
24255,24705,3085,0.53,1,1.0,-5494.878368181823,-57887.747979545464
24255,24705,3095,0.52,1,1.0,-7104.75201818182,-64992.49999772728
24255,24705,3105,0.53,1,1.0,-5494.878368181823,-70487.3783659091
24255,24705,3115,0.55,1,2.0,-2068.3009710743736,-72555.67933698348
24255,24705,3125,0.58,1,2.0,2322.263528925618,-70233.41580805786
24255,24705,3135,0.6,1,2.0,5249.306528925628,-64984.10927913224
24255,24705,3145,0.65,1,2.0,12566.914028925616,-52417.19525020662
24255,24705,3155,0.66,1,2.0,14030.435528925613,-38386.75972128101
24255,24705,3165,0.67,1,2.0,15493.957028925626,-22892.80269235538
24255,24705,3175,0.69,1,3.0,16746.363662659638,-6146.439029695743
24255,24705,3185,0.69,1,3.0,16746.363662659638,10599.924632963895
24255,24705,3195,0.56,0,3.0,-549.7995191585239,10050.125113805372
24255,24705,3205,0.55,0,3.0,-1880.2736100676123,8169.85150373776
24255,24705,3215,0.56,0,3.0,-549.7995191585239,7620.051984579236
24255,24705,3225,0.55,0,3.0,-1880.2736100676123,5739.778374511624
24255,24705,3235,0.55,0,3.0,-1880.2736100676123,3859.504764444012
24255,24705,3245,0.53,0,4.0,-4128.383447168912,-268.8786827249005
24255,24705,3255,0.52,0,4.0,-5337.905347995355,-5606.784030720256
24255,24705,3265,0.53,0,4.0,-4128.383447168912,-9735.167477889168
24255,24705,3275,0.52,0,4.0,-5337.905347995355,-15073.072825884523
24255,24705,3285,0.55,0,4.0,-1709.3396455160112,-16782.412471400534
24255,24705,3295,0.56,0,4.0,-499.8177446895672,-17282.2302160901
24255,24705,3305,0.55,0,4.0,-1709.3396455160112,-18991.569861606113
24255,24705,3315,0.54,0,5.0,-2653.510496674971,-21645.080358281084
24255,24705,3325,0.56,0,5.0,-454.3797678996065,-22099.46012618069
24255,24705,3335,0.52,0,5.0,-4852.641225450323,-26952.101351631012
24255,24705,3345,0.53,0,5.0,-3753.075861062647,-30705.17721269366
24255,24705,3355,0.54,0,5.0,-2653.510496674971,-33358.68770936863
24255,24705,3365,0.55,0,5.0,-1553.9451322872828,-34912.63284165591
24255,24705,3375,0.48,0,5.0,-9250.902683001039,-44163.53552465695
24255,24705,3385,0.47,0,5.0,-10350.468047388722,-54514.00357204567
24255,24705,3395,0.48,0,5.0,-9250.902683001039,-63764.90625504671
24255,24705,3405,0.48,0,5.0,-9250.902683001039,-73015.80893804775
24255,24705,3415,0.46,0,5.0,-11450.033411776392,-84465.84234982415
24255,24715,3025,0.54,1,0.0,-4273.505190000009,-4273.505190000009
24255,24715,3035,0.53,1,0.0,-6044.366205000006,-10317.871395000015
24255,24715,3045,0.53,1,0.0,-6044.366205000006,-16362.23760000002
24255,24715,3055,0.54,1,0.0,-4273.505190000009,-20635.74279000003
24255,24715,3065,0.54,1,1.0,-3885.004718181826,-24520.747508181856
24255,24715,3075,0.57,1,1.0,944.616231818183,-23576.131276363674
24255,24715,3085,0.58,1,1.0,2554.4898818181805,-21021.641394545495
24255,24715,3095,0.59,1,1.0,4164.363531818178,-16857.27786272732
24255,24715,3105,0.59,1,1.0,4164.363531818178,-12692.914330909141
24255,24715,3115,0.61,1,2.0,6712.8280289255945,-5980.086301983547
24255,24715,3125,0.63,1,2.0,9639.871028925605,3659.784726942058
24255,24715,3135,0.66,1,2.0,14030.435528925613,17690.220255867673
24255,24715,3145,0.68,1,2.0,16957.47852892562,34647.69878479329
24255,24715,3155,0.69,1,2.0,18421.000028925606,53068.6988137189
24255,24715,3165,0.69,1,2.0,18421.000028925606,71489.6988426445
24255,24715,3175,0.69,1,3.0,16746.363662659638,88236.06250530414
24255,24715,3185,0.67,1,3.0,14085.415480841477,102321.47798614562
24255,24715,3195,0.61,1,3.0,6102.570935386903,108424.04892153252
24255,24715,3205,0.55,0,3.0,-1880.2736100676123,106543.77531146491
24255,24715,3215,0.55,0,3.0,-1880.2736100676123,104663.5017013973
24255,24715,3225,0.55,0,3.0,-1880.2736100676123,102783.22809132969
24255,24715,3235,0.56,0,3.0,-549.7995191585239,102233.42857217116
24255,24715,3245,0.56,0,4.0,-499.8177446895672,101733.61082748159
24255,24715,3255,0.54,0,4.0,-2918.861546342468,98814.74928113913
24255,24715,3265,0.53,0,4.0,-4128.383447168912,94686.36583397021
24255,24715,3275,0.53,0,4.0,-4128.383447168912,90557.98238680129
24255,24715,3285,0.54,0,4.0,-2918.861546342468,87639.12084045883
24255,24715,3295,0.55,0,4.0,-1709.3396455160112,85929.78119494281
24255,24715,3305,0.52,0,4.0,-5337.905347995355,80591.87584694746
24255,24715,3315,0.51,0,5.0,-5952.206589837999,74639.66925710946
24255,24715,3325,0.5,0,5.0,-7051.7719542256755,67587.89730288378
24255,24715,3335,0.51,0,5.0,-5952.206589837999,61635.690713045784
24255,24715,3345,0.51,0,5.0,-5952.206589837999,55683.48412320779
24255,24715,3355,0.5,0,5.0,-7051.7719542256755,48631.712168982114
24255,24715,3365,0.52,0,5.0,-4852.641225450323,43779.07094353179
24255,24715,3375,0.48,0,5.0,-9250.902683001039,34528.16826053075
24255,24715,3385,0.47,0,5.0,-10350.468047388722,24177.70021314203
24255,24715,3395,0.47,0,5.0,-10350.468047388722,13827.232165753308
24255,24715,3405,0.47,0,5.0,-10350.468047388722,3476.7641183645865
